	Epithelial Score	Mesenchymal Score
TCGA-EW-A6SC-01A-12R-A32P-07	0.23051144254573996	0.21673786036600884
TCGA-EW-A6SD-01A-12R-A33J-07	0.2529677725122601	0.13909110138647118
TCGA-GI-A2C8-01A-11R-A16F-07	0.23001882293452713	0.23860385272072804
TCGA-GI-A2C9-01A-11R-A21T-07	0.19993557717077348	0.20864100482951486
TCGA-GM-A2D9-01A-11R-A18M-07	0.27604139742369493	0.1634809477362552
TCGA-GM-A2DA-01A-11R-A18M-07	0.23067391144749805	0.23987967147296685
TCGA-GM-A2DB-01A-31R-A18M-07	0.2761026490684755	0.10694706278295185
TCGA-GM-A2DC-01A-11R-A18M-07	0.25446865501379456	0.08107320658372852
TCGA-GM-A2DD-01A-11R-A180-07	0.2049682034458178	0.2360618468328466
TCGA-GM-A2DF-01A-11R-A180-07	0.15539477119469813	0.19737534743278518
TCGA-GM-A2DH-01A-11R-A180-07	0.20574058234241066	0.1514425383310557
TCGA-GM-A2DI-01A-31R-A18M-07	0.20181873944115036	0.2711213016907562
TCGA-GM-A2DK-01A-21R-A180-07	0.2550546725230769	0.20942042488024382
TCGA-GM-A2DL-01A-11R-A18M-07	0.23615354440679082	0.23214585379280095
TCGA-GM-A2DM-01A-11R-A180-07	0.25457117549725694	0.07984480502088764
TCGA-GM-A2DN-01A-11R-A180-07	0.2672858874907199	0.1836173240183252
TCGA-GM-A2DO-01A-11R-A18M-07	0.1795183622439649	0.1454746405091717
TCGA-GM-A3NW-01A-21R-A22K-07	0.24741081478154225	0.1239920605843502
TCGA-GM-A3NY-01A-11R-A21T-07	0.2643340795028972	0.14125525154633745
TCGA-GM-A3XG-01A-31R-A24H-07	0.24436300244268094	0.13634053395459722
TCGA-GM-A3XL-01A-11R-A22U-07	0.18429208085738402	0.07844118212534956
TCGA-GM-A3XN-01A-12R-A22U-07	0.20508940350889382	0.2359177430306919
TCGA-GM-A4E0-01A-12R-A266-07	0.1798576355388125	0.2787910320758764
TCGA-GM-A5PV-01A-11R-A28M-07	0.2703975579273312	0.08115025951650023
TCGA-GM-A5PX-01A-12R-A28M-07	0.22450356845131947	0.21357165163331848
TCGA-HN-A2NL-01A-11R-A18M-07	0.07638188706326166	0.12140411929423955
TCGA-HN-A2OB-01A-21R-A27Q-07	0.230677821126952	0.2532153855443512
TCGA-JL-A3YW-01A-12R-A239-07	0.2233028624500919	0.24978097333412863
TCGA-JL-A3YX-01A-11R-A22U-07	0.26701872606135857	0.12419469497966806
TCGA-LD-A66U-01A-11R-A31O-07	0.2405814735929389	0.1748514415751693
TCGA-LD-A74U-01A-13R-A33J-07	0.24770143428762814	0.24031050109226237
TCGA-LD-A7W5-01A-22R-A352-07	0.21429409217025874	0.20824129274076175
TCGA-LD-A7W6-01A-81R-A352-07	0.25297124778288593	0.1514180888427724
TCGA-LD-A9QF-01A-32R-A41B-07	0.23115914610863086	0.2589310091007663
TCGA-LL-A440-01A-11R-A24H-07	0.17113991917389348	0.3049123467322703
TCGA-LL-A441-01A-11R-A24H-07	0.13294148208997558	0.21341013683193166
TCGA-LL-A442-01A-11R-A24H-07	0.23372954314526762	0.05477111389275491
TCGA-LL-A50Y-01A-11R-A266-07	0.26103040036420844	0.0882298681616911
TCGA-LL-A5YL-01A-12R-A29R-07	0.27929902922659156	0.1518826291201555
TCGA-LL-A5YM-01A-11R-A28M-07	0.22495926331213267	0.10420390428692139
TCGA-LL-A5YN-01A-11R-A28M-07	0.24814279365710978	0.13790678299189862
TCGA-LL-A5YO-01A-21R-A28M-07	0.21137138957392743	0.18272380635560748
TCGA-LL-A5YP-01A-21R-A28M-07	0.1433490487967093	0.2500384338546878
TCGA-LL-A6FP-01A-11R-A31O-07	0.2768693806503013	0.002336963588414287
TCGA-LL-A6FQ-01A-11R-A31O-07	0.2502835603626271	0.09361505317948926
TCGA-LL-A6FR-01A-12R-A31O-07	0.19901028636664364	0.1594638227219467
TCGA-LL-A73Y-01A-11R-A33J-07	0.15833224369118915	0.24398422193022784
TCGA-LL-A73Z-01A-11R-A32P-07	0.24645468095060818	0.21416621873475372
TCGA-LL-A740-01A-21R-A32P-07	0.25503425530815005	0.19909199786770826
TCGA-LL-A7SZ-01A-32R-A352-07	0.21302474957417072	0.15660397348638222
TCGA-LL-A7T0-01A-31R-A352-07	0.24311494587917615	0.10343115227845145
TCGA-LL-A8F5-01A-11R-A36F-07	0.11409769593901598	0.1566091597414726
TCGA-LL-A9Q3-01A-11R-A41B-07	0.2726755978225691	0.12508043325975027
TCGA-LQ-A4E4-01A-11R-A266-07	0.27560698859546506	0.11170952674310963
TCGA-MS-A51U-01A-31R-A266-07	0.24542686966301608	0.21787402067759898
TCGA-OK-A5Q2-01A-11R-A27Q-07	0.26336230695414686	0.20435715812484279
TCGA-OL-A5D6-01A-21R-A27Q-07	0.26801699754863106	0.19384424860980576
TCGA-OL-A5D7-01A-11R-A27Q-07	0.12199264198326742	0.08533223335332507
TCGA-OL-A5D8-01A-11R-A27Q-07	0.23690724372376992	0.0872630020341233
TCGA-OL-A5DA-01A-11R-A27Q-07	0.22815998755853117	0.11751590976360682
TCGA-OL-A5RU-01A-11R-A28M-07	0.2731877658310523	0.17240241783212307
TCGA-OL-A5RV-01A-12R-A28M-07	0.2956045645942036	0.14738873908432226
TCGA-OL-A5RW-01A-11R-A28M-07	0.20587698671447485	0.10605539735419489
TCGA-OL-A5RX-01A-11R-A28M-07	0.2595395092657231	0.17664440404927984
TCGA-OL-A5RY-01A-21R-A28M-07	0.2262203521404843	0.2691575632454548
TCGA-OL-A5RZ-01A-11R-A28M-07	0.24244074337776322	0.07190020311597622
TCGA-OL-A5S0-01A-11R-A28M-07	0.14988168875563157	0.21799034097034098
TCGA-OL-A66H-01A-11R-A29R-07	0.2464768358008479	0.14803850275779107
TCGA-OL-A66I-01A-21R-A29R-07	0.11572499140956538	0.23110452786000668
TCGA-OL-A66J-01A-11R-A29R-07	0.23467916084377827	0.20529883387054293
TCGA-OL-A66K-01A-11R-A29R-07	0.26203736002804545	0.17490330412607336
TCGA-OL-A66L-01A-12R-A31O-07	0.22534328071628806	0.1971575247189884
TCGA-OL-A66N-01A-12R-A31O-07	0.27334458741804335	0.19417098268050115
TCGA-OL-A66O-01A-11R-A31O-07	0.2653332198078262	0.07697865818985627
TCGA-OL-A66P-01A-11R-A31O-07	0.18649192716354057	0.20424120827889314
TCGA-OL-A6VO-01A-12R-A33J-07	0.16878368568957403	0.10479106245251335
TCGA-OL-A6VQ-01A-12R-A41B-07	0.25384267189231524	0.22933193995946566
TCGA-OL-A6VR-01A-32R-A33J-07	0.27311174428611207	0.05651406604992215
TCGA-OL-A97C-01A-32R-A41B-07	0.1843211862488755	0.2250258664472634
TCGA-PE-A5DC-01A-12R-A27Q-07	0.24048764128604128	0.12337637801576096
TCGA-PE-A5DD-01A-12R-A27Q-07	0.2525602970313804	0.16325164117190094
TCGA-PE-A5DE-01A-11R-A27Q-07	0.24452503693561056	0.18363066010284346
TCGA-PL-A8LV-01A-21R-A41B-07	0.2159061833318202	0.14760100509623653
TCGA-PL-A8LX-01A-11R-A41B-07	0.20567368338286307	0.05887603479680814
TCGA-PL-A8LY-01A-11R-A41B-07	0.23285855344466644	0.09907543889609827
TCGA-PL-A8LZ-01A-31R-A36F-07	0.13624820209046218	0.2387179503327168
TCGA-S3-A6ZF-01A-32R-A32P-07	0.2605816560446468	0.14030579641800178
TCGA-S3-A6ZG-01A-22R-A32P-07	0.2687042323148908	0.11084897884489497
TCGA-S3-A6ZH-01A-22R-A32P-07	0.2994104203383263	0.07312415931731109
TCGA-S3-AA0Z-01A-11R-A41B-07	0.14730130031594546	0.1402887558655619
TCGA-S3-AA10-01A-21R-A41B-07	0.13772823296824166	0.16997599134339936
TCGA-S3-AA11-01A-31R-A41B-07	0.2583235989555075	0.07796849201853862
TCGA-S3-AA12-01A-11R-A41B-07	0.22011386724205573	0.05739795209604359
TCGA-S3-AA14-01A-11R-A41B-07	0.24582869782912875	0.19007050713795404
TCGA-S3-AA15-01A-11R-A41B-07	0.1008790697048062	0.2729361205256047
TCGA-S3-AA17-01A-11R-A41B-07	0.25785791269164493	0.16143015429479335
TCGA-UL-AAZ6-01A-11R-A41B-07	0.25676233362684897	0.046799098925222715
TCGA-UU-A93S-01A-21R-A41B-07	0.2481219420333548	0.04074155297963322
TCGA-V7-A7HQ-01A-11R-A33J-07	0.24734130936902554	0.10605169288627325
TCGA-W8-A86G-01A-21R-A36F-07	0.2670369712321441	0.143052659381954
TCGA-WT-AB41-01A-11R-A41B-07	0.21591096182893066	0.13739704820587062
TCGA-WT-AB44-01A-11R-A41B-07	0.23121170957684678	0.1822518571423808
TCGA-XX-A899-01A-11R-A36F-07	0.21221674915366295	0.26339637473360245
TCGA-XX-A89A-01A-11R-A36F-07	0.21070066234314044	0.2793133620528383
TCGA-Z7-A8R5-01A-42R-A41B-07	0.23706363090193272	0.18845869314521557
TCGA-Z7-A8R6-01A-11R-A41B-07	0.2485785057118245	0.09638006803625787
